sample_id,noise_type,snr_in_target,SNR_in,SNR_out,SNR_imp,PRD,RMSE
768,EM,5,12.199695593436974,21.971039281298502,9.771343687861528,7.969811247535535,0.02290377078188956
769,MA+EM+BW,10,15.867593042820548,30.13709688327074,14.269503840450191,3.112756551290049,0.023938160798548613
770,MA,0,9.139942108328782,23.57164719760076,14.43170508927198,6.628536317689468,0.014023283508748206
771,MA,7,14.451451939941535,29.326618122838145,14.87516618289661,3.4171897409452576,0.020079756149939374
772,MA,10,14.309610300313807,31.874983415060676,17.56537311474687,2.548301613731624,0.020687134949826488
773,BW+MA,10,15.57297564093015,21.36341725726804,5.7904416163378905,8.547303733335347,0.058893232171810576
774,BW,0,10.233489903519889,28.936232934240074,18.702743030720185,3.5742782079912527,0.02666714840564918
775,MA,10,16.4114367434763,26.085691648856727,9.674254905380426,4.962670233641253,0.02059413800600689
776,EM,0,7.445084757832996,22.480986575653983,15.035901817820987,7.515375267423502,0.0515251209272976
777,EM,5,10.929156370293862,19.967188885482678,9.038032515188815,10.037846629765728,0.031046141629152806
778,BW+MA,5,11.108327102740924,29.81035949790982,18.702032395168892,3.2320794289765233,0.02368127061785204
779,MA+EM,5,10.216785618490405,20.122598903866866,9.90581328537646,9.859844252240588,0.023614883084846383
780,BW,5,14.734568017626248,22.590579318457774,7.8560113008315255,7.421146996334955,0.04480321448048098
781,MA,0,6.645087196696999,22.33741085540203,15.692323658705032,7.640635064897163,0.016317729633380174
782,EM,0,5.91393319107251,23.137330234589548,17.22339704351704,6.9684066779038965,0.015839252488601952
783,EM,0,8.907138073229898,18.02019386780737,9.113055794577473,12.56001929599608,0.04821768435624056
784,EM,7,11.808781354331552,22.63501415540147,10.826232801069919,7.383279209772104,0.02229419759304575
785,MA,7,14.0397738283281,25.242039449618723,11.202265621290623,5.468875384514877,0.01254942857748934
786,MA,0,9.449974984245568,20.95372174583153,11.503746761585962,8.96012178753471,0.054180745735038005
787,BW+MA,5,12.320385398541756,27.624906587264512,15.304521188722756,4.156757323744062,0.03183314050122697
788,MA,5,10.413383594089968,22.98462903519051,12.57124544110054,7.0919970820308205,0.019185947488096395
789,MA,0,6.812266285770051,20.058432438657047,13.246166152886996,9.932952944022613,0.0804496641948461
790,MA,0,7.648870232078809,25.672723988484165,18.023853756405355,5.204317702012072,0.039736345729516585
791,EM,10,15.939660516058359,29.53678681331448,13.597126297256123,3.335497806097633,0.014471799469457943
792,MA+EM,0,8.675420332939067,24.087641682187893,15.412221349248826,6.246229194852878,0.038080170020001386
793,EM,5,10.828111591019965,27.60526191497656,16.777150323956594,4.1661692033107425,0.024813913636999994
794,MA,0,8.782617191901688,25.745013992395766,16.962396800494076,5.161183502260148,0.017941272032538227
795,MA,5,11.387279101243843,24.10104787337028,12.713768772126437,6.236595921017301,0.013483885771443613
796,MA+EM,0,7.112563875318234,18.502794326956913,11.39023045163868,11.881199373319824,0.08678066547075788
797,MA,7,7.952464750011159,24.2450180310693,16.29255328105814,6.134075236488982,0.04329386508540504
798,MA,5,11.915655765230117,26.513476562687575,14.597820797457459,4.724177119394473,0.013736082368954435
799,MA,5,12.617448716430477,24.162443418537123,11.544994702106646,6.192668452626347,0.03385945051648418
